lab_6_22,29.893867,14.805994,19.046652,-1.7851654,-13.470366,11.652584,-6.82337,22.115702
lab_6_23,6.9552593,3.2815118,4.4072413,1.0103916,-3.4812684,2.219448,-1.8392259,5.0631313
lab_6_24,0.4296962,-0.2682196,0.18329796,8.64656,-2.8497102,-0.45156235,-1.880035,0.5396415
lab_6_25,-2.489019,-1.9228923,-1.9628735,20.036297,-4.9363823,-1.5145653,-4.152765,-1.8738683
lab_6_26,2.1394396,0.79087794,1.4243785,7.3963246,-3.3711076,0.0804835,-1.8636361,1.9243784
lab_6_27,5.2641273,2.3798904,3.4180243,2.8348303,-3.3800592,1.2965589,-1.7612245,3.8869705
lab_6_28,-2.9654114,-1.5124978,-2.055891,10.172946,-1.9853013,-1.0868254,-1.6645539,-2.4747179
lab_6_29,25.769545,13.011532,16.797083,1.9253684,-12.67694,9.323765,-6.7129393,18.960371
lab_6_30,3.1853237,1.2450819,2.0537722,7.4834123,-3.776352,0.6036166,-2.1558664,2.7606132
lab_6_31,-1.6588951,-1.45258,-1.3885226,16.175924,-4.2200475,-1.102916,-3.5640762,-0.8989801
lab_6_32,-0.6428757,-0.4257279,-0.35271245,8.447255,-2.4386668,-0.65390617,-1.8653959,-0.5494477
lab_6_33,7.774337,3.366368,4.8961124,10.713273,-6.8886347,1.6799679,-4.560212,6.1390753
lab_6_34,-0.98586965,-1.1521811,-1.4811852,21.47018,-5.9153132,-1.2312193,-4.912863,-0.7945426
lab_6_35,12.661617,6.220965,8.026568,1.3179138,-6.3131485,4.4169683,-3.1882007,9.41195
lab_6_36,14.325115,7.074601,9.102969,1.6524847,-7.099306,5.0497866,-3.607861,10.679021
lab_6_37,4.2891703,1.5188452,2.6687927,13.204852,-5.878846,0.64230484,-3.9598606,3.263343
lab_6_38,15.723077,7.6655025,9.807365,-0.1061026,-7.015417,5.825039,-3.6726642,11.762155
lab_6_39,0.46880165,-0.2730102,0.24671373,13.092897,-4.4551535,-0.9657261,-2.548529,0.7162307
lab_6_40,0.5951978,-0.34058148,0.26776642,13.901254,-4.673279,-1.0280061,-2.7098083,0.7184841
lab_6_41,4.4508553,1.9383343,2.9351568,3.3103418,-3.1597583,0.97537297,-1.6744049,3.2950423
lab_7_0,6.908218,3.279437,4.3816633,0.6835702,-3.2948384,2.4034936,-1.8470104,5.083036
lab_7_1,-5.0036416,-3.5101523,-3.803005,23.08343,-5.2951097,-2.6392357,-4.4127655,-4.18726
lab_7_2,-2.5293708,-2.0548956,-2.5396748,22.21245,-5.4558907,-1.6259394,-4.8757515,-1.841723
lab_7_3,-4.5366673,-2.800506,-3.5941613,20.799864,-4.4194264,-2.054317,-3.9664214,-3.4453905
lab_7_4,2.6699233,0.8726509,1.63627,8.074161,-3.6000335,0.684732,-2.3549948,2.4218614
lab_7_5,-3.6482444,-2.3670118,-2.9882512,19.895111,-4.4142,-1.8896444,-3.930094,-2.6982567
lab_7_6,0.8793325,-0.009371637,0.48517182,8.602857,-3.030432,-0.27222157,-1.9235084,0.94873744
lab_7_7,0.30809528,-0.4308533,0.072592705,12.759461,-4.1945534,-0.47559232,-2.9052076,0.9004638
lab_7_8,-5.5670533,-3.9531739,-4.8381047,27.095093,-5.959764,-2.5194702,-5.355122,-4.3836355
lab_7_9,-3.2049236,-2.5796013,-2.8674889,18.158539,-3.8597233,-1.556572,-3.5389183,-2.5257072
lab_7_10,3.2559342,1.4194024,2.6674669,20.672325,-8.946554,-1.5894278,-5.0556073,2.6614792
lab_7_11,1.2068651,0.12729537,0.65911293,7.8030467,-2.8764231,0.00092498213,-1.9453353,1.1439515
lab_7_12,-2.312612,-1.8242617,-1.8506966,15.953316,-3.8828287,-1.08902,-3.2701254,-1.3835962
lab_7_13,-0.021417318,-0.6140796,-0.2962465,15.333957,-4.6353846,-0.31256062,-3.5610957,0.2627148
lab_7_14,4.0282745,1.7237179,2.6917062,4.4513407,-3.368504,0.7370632,-1.8219004,3.112596
lab_7_15,4.578636,1.9403527,2.9222834,7.074956,-4.337631,1.0070518,-2.3020036,3.7891543
lab_8_0,-2.4235373,-1.7392856,-1.9294238,16.292131,-4.0400605,-1.0842638,-3.4608133,-1.4462992
lab_8_1,-4.809831,-3.0648036,-3.8604157,21.012447,-4.2465734,-2.0413976,-3.9769938,-3.7506533
lab_8_2,-5.7198434,-3.0056405,-4.027918,17.843563,-3.4429393,-2.1793885,-2.7857702,-4.904245
lab_8_3,6.287248,2.973784,4.2940035,5.728776,-5.2129,1.240839,-2.3297398,4.6940823
lab_8_4,-1.3084854,-1.2621943,-1.1540129,14.839417,-3.8704202,-0.72076863,-3.1791193,-0.5911612
lab_8_5,-19.503462,-10.294194,-14.027816,44.893143,-6.644304,-5.883896,-5.8671284,-16.115656
lab_8_6,0.8514333,0.09916526,0.48214877,8.280042,-3.1188056,-0.6131895,-1.7148799,0.77775365
lab_8_7,-3.20853,-2.2300093,-2.4976082,13.169781,-3.1548245,-1.4610751,-2.9883676,-2.7015848
lab_8_8,-6.493154,-4.3456855,-5.2330375,27.561977,-5.6923933,-3.1663337,-4.9993386,-5.428617
lab_8_9,-2.1012783,-1.8754404,-2.0615296,19.020517,-4.875512,-1.5291128,-4.091455,-1.4100417
lab_8_10,-2.8480852,-1.9888474,-2.1995444,19.873365,-4.8427134,-1.5176568,-4.1656666,-2.2240217
lab_9_0,27.38551,13.725714,17.660238,-1.215076,-12.4156685,10.6891575,-6.2374187,20.201872
lab_9_1,-2.9331217,-1.5699635,-1.9518404,12.258813,-2.7150378,-1.2852939,-2.171948,-2.5302727
lab_9_2,-3.8291442,-2.0092342,-2.6883793,12.934088,-2.5521383,-1.4802563,-2.1163578,-3.2662609
lab_9_3,-0.5561991,-0.41343606,-0.3747314,7.737935,-2.1633854,-0.51708937,-1.7098606,-0.47387266
lab_9_4,-3.976389,-2.1073472,-2.8097963,14.618363,-2.9755507,-1.5460405,-2.5010726,-3.3490822
lab_9_5,-1.5432619,-0.7887342,-1.0312208,8.700661,-2.17259,-0.83542156,-1.7403736,-1.3803711
lab_9_6,-3.5605006,-1.9017105,-2.4767406,13.608748,-2.8205614,-1.4136505,-2.338609,-3.015708
lab_9_7,2.5166478,1.1469468,1.6089245,6.377557,-3.0828495,0.40443626,-2.1604962,1.7621146
lab_9_8,-0.17467618,-0.55409914,-0.39828423,15.116861,-4.543089,-0.46893853,-3.5328672,0.117038295
lab_10_0,-5.8588758,-3.1635327,-3.9539754,27.05239,-6.368613,-2.7422633,-4.9650087,-4.7986813
lab_10_1,-11.6000805,-5.8765965,-8.185646,27.828638,-4.378591,-3.5459163,-3.8995514,-9.715184
lab_10_2,-3.3499408,-1.7171146,-2.0294693,5.664522,-1.0151708,-0.75124377,-0.9633782,-3.525305
lab_10_3,-9.157606,-4.634484,-6.4925704,18.785034,-2.4266243,-2.5250587,-2.4710357,-7.8459153
lab_10_4,-9.464958,-4.8016334,-6.7215242,19.62133,-2.5355933,-2.6749077,-2.5835588,-8.10081
lab_10_5,-5.2494626,-2.8994443,-3.766671,21.261349,-4.6712475,-2.3587165,-3.842937,-4.492772
lab_10_6,23.475128,11.775806,14.899332,-1.0737727,-10.531958,9.271556,-5.508753,17.472748
lab_10_7,-10.456812,-5.2371273,-7.3981204,28.236084,-4.7747126,-3.3410077,-4.2634144,-8.450736
lab_10_8,-7.72014,-3.9908924,-5.4552603,23.362799,-4.292514,-2.4226232,-3.7477856,-5.9234595
lab_11_0,-0.37186006,-0.8204833,-0.5008948,14.019982,-4.251229,-0.6960036,-3.0698597,0.37853664
lab_11_1,-3.4519413,-2.8889947,-3.0713518,19.782782,-4.119215,-1.7517064,-3.6148107,-2.882994
lab_11_2,-2.8937383,-1.5353123,-1.951999,11.19152,-2.366396,-1.1836145,-1.9426155,-2.508411
lab_11_3,-2.040434,-1.0518382,-1.3622838,8.560788,-1.848772,-0.8589508,-1.5302327,-1.7282542
lab_11_4,0.39327508,-0.5358363,0.15558651,13.22306,-4.2349,-0.5130227,-3.0145824,0.77839977
lab_11_5,-2.8596926,-2.3474138,-2.6709073,18.668507,-4.363101,-1.612578,-3.923121,-2.093264
lab_11_6,-0.7959777,-0.44078493,-0.40580937,8.550261,-2.4710453,-0.71034473,-1.8944119,-0.68590766
lab_11_7,-2.4660165,-1.3955733,-1.6387364,11.97407,-2.7867792,-1.1701702,-2.198709,-2.1553173
lab_11_8,-2.020585,-1.011507,-1.2680627,9.94311,-2.4337454,-1.0315406,-1.897695,-1.7144463
lab_11_9,-1.9182862,-0.9909751,-1.2168837,9.737334,-2.3568149,-1.0121818,-1.8639562,-1.6041195
lab_11_10,-2.6394157,-1.3501536,-1.8454933,9.198574,-1.7931273,-0.98535055,-1.5339077,-2.2150075
lab_11_11,-2.8081493,-1.4393252,-1.9238954,9.974659,-2.0449073,-1.0746226,-1.6840008,-2.280337
lab_11_12,-7.131522,-4.5231543,-5.1357203,26.089558,-5.1703367,-3.026677,-4.6685677,-5.8305664
lab_11_13,-2.5952559,-1.928811,-2.0838227,18.938805,-4.663678,-1.5954089,-3.9092605,-1.9164544
lab_11_14,26.45862,13.460877,16.821054,-1.8174983,-11.713784,10.700714,-5.9575663,19.705526
lab_11_15,-2.3991957,-1.2604053,-1.5022976,12.098631,-2.9279685,-1.244672,-2.2888997,-2.0291638
lab_11_16,-1.3847903,-0.75651234,-0.8242487,9.714382,-2.5487962,-0.921254,-1.9835953,-1.1872307
lab_11_17,-2.9429603,-1.5500889,-1.9939213,11.288075,-2.3548412,-1.1850235,-1.9211314,-2.487857
lab_11_18,12.881512,6.2731323,8.569884,13.752157,-10.4444065,3.4009304,-5.9227467,9.589548
lab_11_19,15.395019,7.529524,9.720556,0.13993092,-7.1475925,5.6932936,-3.6909733,11.46124
lab_11_20,21.008158,10.612849,13.4795685,0.30611366,-9.882744,7.94486,-5.0184517,15.622809
lab_11_21,18.38837,9.205596,11.822446,3.0487049,-9.279604,6.412192,-5.1439075,13.646006
lab_11_22,-2.9614024,-1.5554187,-2.0068576,11.310112,-2.3569455,-1.1916797,-1.9223075,-2.5031817
lab_11_23,-1.0230108,-1.4344721,-1.3221316,25.04602,-7.4890976,-1.9922738,-5.8691483,-1.0321349
lab_11_24,-3.160211,-1.6569324,-2.1401896,11.7590475,-2.430936,-1.2481314,-1.9881742,-2.6900089
lab_11_25,16.858612,8.364553,10.944859,0.6501573,-8.182948,6.2668734,-4.1463003,12.364384
lab_11_26,15.127621,7.3658366,9.560465,1.7453322,-7.4158316,5.385927,-3.920835,11.26665
lab_11_27,26.915543,13.737973,17.313179,2.002497,-13.067088,9.918378,-6.854802,20.041452
lab_11_28,1.6477122,0.65500015,1.0225841,9.582368,-3.707874,0.17314279,-2.7080393,1.2793572
lab_11_29,25.379362,12.769545,16.434511,7.672174,-14.20108,8.183525,-7.9675875,18.707003
lab_11_30,6.833638,2.9409957,3.9466307,21.133629,-9.303044,1.3657708,-6.8312793,5.1037345
lab_11_31,11.313238,5.4998145,7.1400614,1.5271693,-5.720516,3.8778386,-2.9708867,8.415057
lab_11_32,25.893038,12.963259,16.766262,3.4609272,-13.269415,8.928572,-7.117884,19.266754
lab_11_33,-1.4270087,-1.6707458,-1.5858889,24.16898,-6.9801407,-1.5314118,-5.622917,-1.0719894
